empresa_id,nombre,emisiones_netas,regulacion_id,costo_impuesto,cumple_normativa
EMP006945,Empresa_6945,-1131.1,REG008575,0.0,1
EMP006946,Empresa_6946,13127.32,REG029620,263840.0,0
EMP006947,Empresa_6947,16844.1,REG008575,181967.72,0
EMP006948,Empresa_6948,3386.7,REG029620,51884.11,0
EMP006949,Empresa_6949,6139.08,REG007043,124706.3,0
EMP006950,Empresa_6950,7086.82,REG007043,147707.95,0
EMP006951,Empresa_6951,-1184.46,REG006127,0.0,1
EMP006952,Empresa_6952,3813.01,REG008575,32110.19,0
EMP006953,Empresa_6953,385.11,REG009011,0.0,1
EMP006954,Empresa_6954,-4247.03,REG029620,0.0,1
EMP006955,Empresa_6955,6300.55,REG024160,211843.0,0
EMP006956,Empresa_6956,1989.79,REG009011,13091.61,0
EMP006957,Empresa_6957,12660.42,REG008575,133855.4,0
EMP006958,Empresa_6958,11674.82,REG024888,438393.91,0
EMP006959,Empresa_6959,15942.38,REG006127,251404.69,0
EMP006960,Empresa_6960,10276.29,REG029620,201801.59,0
EMP006961,Empresa_6961,5411.19,REG007333,175781.4,0
EMP006962,Empresa_6962,-3192.89,REG008575,0.0,1
EMP006963,Empresa_6963,10469.55,REG006127,159296.96,0
EMP006964,Empresa_6964,2797.07,REG004617,25951.19,0
EMP006965,Empresa_6965,13104.01,REG026381,433030.31,0
EMP006966,Empresa_6966,18925.23,REG007333,714451.04,0
EMP006967,Empresa_6967,17540.19,REG004617,238989.27,0
EMP006968,Empresa_6968,-7747.67,REG026381,0.0,1
EMP006969,Empresa_6969,-9835.62,REG007043,0.0,1
EMP006970,Empresa_6970,801.63,REG026381,0.0,1
EMP006971,Empresa_6971,12237.33,REG024888,461496.2,0
EMP006972,Empresa_6972,-379.19,REG026381,0.0,1
EMP006973,Empresa_6973,15060.61,REG024888,577448.31,0
EMP006974,Empresa_6974,-559.43,REG008575,0.0,1
EMP006975,Empresa_6975,-4138.26,REG009011,0.0,1
EMP006976,Empresa_6976,3058.33,REG029620,44738.78,0
EMP006977,Empresa_6977,15296.04,REG006127,240526.79,0
EMP006978,Empresa_6978,3933.15,REG009011,38802.27,0
EMP006979,Empresa_6979,14646.21,REG006127,229590.15,0
EMP006980,Empresa_6980,18669.32,REG007333,704250.47,0
EMP006981,Empresa_6981,6838.98,REG009011,77246.4,0
EMP006982,Empresa_6982,-5523.79,REG026381,0.0,1
EMP006983,Empresa_6983,-4547.69,REG024888,0.0,1
EMP006984,Empresa_6984,1039.98,REG008575,220.34,0
EMP006985,Empresa_6985,1178.64,REG008575,1814.93,0
EMP006986,Empresa_6986,918.92,REG024888,0.0,1
EMP006987,Empresa_6987,10195.87,REG004617,132863.85,0
EMP006988,Empresa_6988,19161.71,REG024160,725903.56,0
EMP006989,Empresa_6989,1088.39,REG029620,1872.88,0
EMP006990,Empresa_6990,15331.66,REG006127,241126.27,0
EMP006991,Empresa_6991,814.51,REG029620,0.0,1
EMP006992,Empresa_6992,6275.54,REG009011,69792.09,0
EMP006993,Empresa_6993,3088.03,REG006127,35065.98,0
EMP006994,Empresa_6994,3216.62,REG024160,88578.32,0
EMP006995,Empresa_6995,6526.54,REG029620,120207.03,0
EMP006996,Empresa_6996,5106.14,REG006127,69030.77,0
EMP006997,Empresa_6997,-4859.85,REG024888,0.0,1
EMP006998,Empresa_6998,4770.17,REG008575,43117.53,0
EMP006999,Empresa_6999,19190.4,REG004617,262834.81,0
EMP007000,Empresa_7000,196.58,REG004617,0.0,1
EMP007001,Empresa_7001,1759.07,REG007043,18403.46,0
EMP007002,Empresa_7002,-674.98,REG026381,0.0,1
EMP007003,Empresa_7003,11421.09,REG024888,427973.22,0
EMP007004,Empresa_7004,19677.91,REG026381,668244.45,0
EMP007005,Empresa_7005,8905.46,REG024888,324656.3,0
EMP007006,Empresa_7006,19922.08,REG006127,318383.04,0
EMP007007,Empresa_7007,11742.45,REG007333,428145.43,0
EMP007008,Empresa_7008,-9296.34,REG008575,0.0,1
EMP007009,Empresa_7009,9771.36,REG008575,100631.21,0
EMP007010,Empresa_7010,7262.71,REG024888,257188.55,0
EMP007011,Empresa_7011,14768.45,REG008575,158097.75,0
EMP007012,Empresa_7012,4809.87,REG007333,151812.79,0
EMP007013,Empresa_7013,8536.8,REG009011,99708.56,0
EMP007014,Empresa_7014,-2378.97,REG024888,0.0,1
EMP007015,Empresa_7015,7689.72,REG006127,112512.42,0
EMP007016,Empresa_7016,-147.9,REG024160,0.0,1
EMP007017,Empresa_7017,6357.9,REG004617,77405.18,0
EMP007018,Empresa_7018,-2898.38,REG024160,0.0,1
EMP007019,Empresa_7019,-930.15,REG008575,0.0,1
EMP007020,Empresa_7020,-3706.29,REG006127,0.0,1
EMP007021,Empresa_7021,9505.39,REG009011,112523.0,0
EMP007022,Empresa_7022,19372.93,REG026381,657332.27,0
EMP007023,Empresa_7023,14506.7,REG029620,293855.31,0
EMP007024,Empresa_7024,10391.95,REG007043,227923.45,0
EMP007025,Empresa_7025,8341.99,REG006127,123490.12,0
EMP007026,Empresa_7026,8814.85,REG007333,311451.29,0
EMP007027,Empresa_7027,13594.63,REG006127,211892.06,0
EMP007028,Empresa_7028,17896.21,REG007043,410051.84,0
EMP007029,Empresa_7029,-2118.99,REG029620,0.0,1
EMP007030,Empresa_7030,13849.95,REG007043,311849.11,0
EMP007031,Empresa_7031,18291.67,REG029620,376216.26,0
EMP007032,Empresa_7032,7258.48,REG004617,90418.56,0
EMP007033,Empresa_7033,9875.04,REG009011,117413.47,0
EMP007034,Empresa_7034,10703.14,REG008575,111346.68,0
EMP007035,Empresa_7035,6276.2,REG004617,76224.62,0
EMP007036,Empresa_7036,3505.56,REG024888,102882.4,0
EMP007037,Empresa_7037,14356.0,REG007333,532321.53,0
EMP007038,Empresa_7038,5583.97,REG008575,52476.23,0
EMP007039,Empresa_7039,10528.5,REG024888,391314.55,0
EMP007040,Empresa_7040,8204.41,REG006127,121174.65,0
EMP007041,Empresa_7041,10119.73,REG009011,120650.72,0
EMP007042,Empresa_7042,1835.24,REG007333,33244.04,0
EMP007043,Empresa_7043,11646.23,REG029620,231611.48,0
EMP007044,Empresa_7044,8871.6,REG007333,313713.35,0
EMP007045,Empresa_7045,5193.01,REG009011,55470.21,0
EMP007046,Empresa_7046,1189.69,REG007333,7512.41,0
EMP007047,Empresa_7047,13045.98,REG009011,159365.01,0
EMP007048,Empresa_7048,3659.69,REG024160,106287.82,0
EMP007049,Empresa_7049,2192.73,REG007043,28928.38,0
EMP007050,Empresa_7050,16040.89,REG009011,198987.67,0
EMP007051,Empresa_7051,-5798.32,REG004617,0.0,1
EMP007052,Empresa_7052,19536.29,REG004617,267832.92,0
EMP007053,Empresa_7053,7631.97,REG006127,111540.49,0
EMP007054,Empresa_7054,4453.82,REG007333,137620.64,0
EMP007055,Empresa_7055,12632.59,REG024888,477729.53,0
EMP007056,Empresa_7056,2970.01,REG008575,22415.69,0
EMP007057,Empresa_7057,2172.53,REG029620,25463.77,0
EMP007058,Empresa_7058,10881.73,REG007043,239810.41,0
EMP007059,Empresa_7059,6318.9,REG007043,129070.53,0
EMP007060,Empresa_7060,8674.3,REG024160,306721.79,0
EMP007061,Empresa_7061,4515.88,REG024888,144376.25,0
EMP007062,Empresa_7062,6244.48,REG024888,215369.85,0
EMP007063,Empresa_7063,17290.62,REG006127,274095.57,0
EMP007064,Empresa_7064,9366.28,REG029620,181999.77,0
EMP007065,Empresa_7065,16454.6,REG009011,204461.05,0
EMP007066,Empresa_7066,6757.52,REG029620,125233.15,0
EMP007067,Empresa_7067,10115.73,REG029620,198307.8,0
EMP007068,Empresa_7068,-4001.02,REG026381,0.0,1
EMP007069,Empresa_7069,10894.18,REG007043,240112.58,0
EMP007070,Empresa_7070,14625.78,REG029620,296446.49,0
EMP007071,Empresa_7071,184.28,REG004617,0.0,1
EMP007072,Empresa_7072,9805.25,REG008575,101020.95,0
EMP007073,Empresa_7073,-3053.51,REG026381,0.0,1
EMP007074,Empresa_7074,709.44,REG024888,0.0,1
EMP007075,Empresa_7075,3.92,REG008575,0.0,1
EMP007076,Empresa_7076,1548.33,REG026381,19568.08,0
EMP007077,Empresa_7077,11636.51,REG009011,140717.72,0
EMP007078,Empresa_7078,3237.05,REG006127,37573.98,0
EMP007079,Empresa_7079,13734.37,REG007333,507543.36,0
EMP007080,Empresa_7080,2332.67,REG006127,22353.27,0
EMP007081,Empresa_7081,10366.86,REG029620,203772.39,0
EMP007082,Empresa_7082,6846.18,REG007333,232980.11,0
EMP007083,Empresa_7083,17318.16,REG008575,187419.41,0
EMP007084,Empresa_7084,-9403.97,REG029620,0.0,1
EMP007085,Empresa_7085,2530.82,REG006127,25688.13,0
EMP007086,Empresa_7086,1074.98,REG007333,2940.07,0
EMP007087,Empresa_7087,8867.61,REG024160,314448.39,0
EMP007088,Empresa_7088,11275.39,REG024888,421989.32,0
EMP007089,Empresa_7089,-400.47,REG024160,0.0,1
EMP007090,Empresa_7090,10224.9,REG009011,122042.12,0
EMP007091,Empresa_7091,1418.3,REG009011,5530.8,0
EMP007092,Empresa_7092,15089.18,REG007043,341925.23,0
EMP007093,Empresa_7093,3573.46,REG004617,37170.02,0
EMP007094,Empresa_7094,19216.97,REG008575,209255.73,0
EMP007095,Empresa_7095,2630.51,REG009011,21568.34,0
EMP007096,Empresa_7096,14645.9,REG024888,560416.17,0
EMP007097,Empresa_7097,5369.59,REG004617,63124.1,0
EMP007098,Empresa_7098,10022.85,REG007333,359602.17,0
EMP007099,Empresa_7099,-5600.48,REG009011,0.0,1
EMP007100,Empresa_7100,-1712.1,REG006127,0.0,1
EMP007101,Empresa_7101,6700.5,REG006127,95863.85,0
EMP007102,Empresa_7102,4192.1,REG004617,46109.37,0
EMP007103,Empresa_7103,15515.9,REG029620,315815.5,0
EMP007104,Empresa_7104,16964.39,REG007333,636291.96,0
EMP007105,Empresa_7105,-2754.52,REG007043,0.0,1
EMP007106,Empresa_7106,19128.44,REG029620,394424.37,0
EMP007107,Empresa_7107,8106.05,REG009011,94009.73,0
EMP007108,Empresa_7108,14468.08,REG008575,154643.49,0
EMP007109,Empresa_7109,9126.72,REG007333,323882.43,0
EMP007110,Empresa_7110,4579.33,REG007333,142623.46,0
EMP007111,Empresa_7111,10704.62,REG008575,111363.7,0
EMP007112,Empresa_7112,8580.12,REG029620,164892.93,0
EMP007113,Empresa_7113,3259.27,REG024160,90283.04,0
EMP007114,Empresa_7114,-5355.69,REG008575,0.0,1
EMP007115,Empresa_7115,2603.16,REG024160,64058.32,0
EMP007116,Empresa_7116,11790.51,REG024888,443145.3,0
EMP007117,Empresa_7117,5442.01,REG024160,177527.15,0
EMP007118,Empresa_7118,14949.28,REG006127,234690.82,0
EMP007119,Empresa_7119,3320.02,REG006127,38970.37,0
EMP007120,Empresa_7120,-7897.93,REG009011,0.0,1
EMP007121,Empresa_7121,17614.88,REG007043,403223.96,0
EMP007122,Empresa_7122,2594.83,REG009011,21096.29,0
EMP007123,Empresa_7123,12314.46,REG007333,450945.75,0
EMP007124,Empresa_7124,10201.03,REG029620,200163.93,0
EMP007125,Empresa_7125,-5375.05,REG007043,0.0,1
EMP007126,Empresa_7126,13352.77,REG009011,163423.84,0
EMP007127,Empresa_7127,16402.04,REG006127,259140.77,0
EMP007128,Empresa_7128,12835.2,REG024160,473032.96,0
EMP007129,Empresa_7129,15490.41,REG008575,166400.29,0
EMP007130,Empresa_7130,8194.83,REG007043,174599.35,0
EMP007131,Empresa_7131,4916.95,REG007333,156081.0,0
EMP007132,Empresa_7132,509.92,REG009011,0.0,1
EMP007133,Empresa_7133,8089.04,REG009011,93784.69,0
EMP007134,Empresa_7134,7326.4,REG009011,83694.96,0
EMP007135,Empresa_7135,-1687.8,REG008575,0.0,1
EMP007136,Empresa_7136,4314.41,REG007333,132063.75,0
EMP007137,Empresa_7137,9877.04,REG004617,128256.75,0
EMP007138,Empresa_7138,17130.74,REG026381,577106.71,0
EMP007139,Empresa_7139,10284.52,REG024888,381294.29,0
EMP007140,Empresa_7140,10238.01,REG007333,368178.45,0
EMP007141,Empresa_7141,15656.8,REG008575,168313.77,0
EMP007142,Empresa_7142,-1241.15,REG006127,0.0,1
EMP007143,Empresa_7143,5632.27,REG009011,61281.62,0
EMP007144,Empresa_7144,13843.42,REG024888,527458.31,0
EMP007145,Empresa_7145,7658.34,REG007333,265352.8,0
EMP007146,Empresa_7146,5339.97,REG007333,172942.58,0
EMP007147,Empresa_7147,6440.6,REG007333,216813.69,0
EMP007148,Empresa_7148,5648.01,REG008575,53212.69,0
EMP007149,Empresa_7149,1629.31,REG024888,25824.82,0
EMP007150,Empresa_7150,3974.21,REG007333,118503.38,0
EMP007151,Empresa_7151,2565.89,REG024160,62568.64,0
EMP007152,Empresa_7152,4172.46,REG009011,41968.34,0
EMP007153,Empresa_7153,5360.92,REG008575,49911.15,0
EMP007154,Empresa_7154,12749.6,REG026381,420349.52,0
EMP007155,Empresa_7155,13916.28,REG026381,462093.33,0
EMP007156,Empresa_7156,-1552.98,REG007333,0.0,1
EMP007157,Empresa_7157,-2183.29,REG004617,0.0,1
EMP007158,Empresa_7158,13155.2,REG024160,485823.36,0
EMP007159,Empresa_7159,5360.31,REG004617,62990.01,0
EMP007160,Empresa_7160,-2261.31,REG004617,0.0,1
EMP007161,Empresa_7161,11769.75,REG004617,155606.41,0
EMP007162,Empresa_7162,10916.11,REG009011,131186.83,0
EMP007163,Empresa_7163,2447.96,REG029620,31457.13,0
EMP007164,Empresa_7164,17184.46,REG009011,214117.1,0
EMP007165,Empresa_7165,10552.29,REG009011,126373.49,0
EMP007166,Empresa_7166,806.79,REG006127,0.0,1
EMP007167,Empresa_7167,-7779.06,REG024160,0.0,1
EMP007168,Empresa_7168,3332.8,REG024888,95787.15,0
EMP007169,Empresa_7169,6590.3,REG007333,222780.73,0
EMP007170,Empresa_7170,-1635.69,REG004617,0.0,1
EMP007171,Empresa_7171,14593.9,REG008575,156090.42,0
EMP007172,Empresa_7172,9918.25,REG024160,356442.47,0
EMP007173,Empresa_7173,2976.68,REG029620,42962.07,0
EMP007174,Empresa_7174,864.48,REG008575,0.0,1
EMP007175,Empresa_7175,6805.72,REG006127,97634.7,0
EMP007176,Empresa_7176,12973.5,REG004617,173000.6,0
EMP007177,Empresa_7177,4943.01,REG004617,56960.02,0
EMP007178,Empresa_7178,1404.85,REG004617,5833.61,0
EMP007179,Empresa_7179,506.1,REG026381,0.0,1
EMP007180,Empresa_7180,-2872.35,REG009011,0.0,1
EMP007181,Empresa_7181,4745.0,REG009011,49543.04,0
EMP007182,Empresa_7182,9124.13,REG029620,176730.59,0
EMP007183,Empresa_7183,3299.31,REG026381,82218.15,0
EMP007184,Empresa_7184,14465.33,REG008575,154611.87,0
EMP007185,Empresa_7185,9326.54,REG026381,297872.44,0
EMP007186,Empresa_7186,13202.16,REG008575,140085.41,0
EMP007187,Empresa_7187,1013.94,REG008575,0.0,1
EMP007188,Empresa_7188,-758.81,REG008575,0.0,1
EMP007189,Empresa_7189,12296.02,REG006127,190036.45,0
EMP007190,Empresa_7190,8522.16,REG024160,300640.75,0
EMP007191,Empresa_7191,5058.98,REG024160,162217.45,0
EMP007192,Empresa_7192,3377.27,REG026381,85007.56,0
EMP007193,Empresa_7193,8420.54,REG024160,296579.0,0
EMP007194,Empresa_7194,9920.32,REG029620,194055.68,0
EMP007195,Empresa_7195,11883.5,REG006127,183093.74,0
EMP007196,Empresa_7196,1687.0,REG008575,7661.07,0
EMP007197,Empresa_7197,14203.16,REG024160,527710.32,0
EMP007198,Empresa_7198,14028.12,REG007333,519252.23,0
EMP007199,Empresa_7199,662.37,REG006127,0.0,1
EMP007200,Empresa_7200,7755.63,REG029620,146952.03,0
EMP007201,Empresa_7201,2302.07,REG024160,52023.75,0
EMP007202,Empresa_7202,18766.25,REG024888,729638.94,0
EMP007203,Empresa_7203,433.15,REG006127,0.0,1
EMP007204,Empresa_7204,1147.47,REG007333,5829.53,0
EMP007205,Empresa_7205,8279.22,REG029620,158345.34,0
EMP007206,Empresa_7206,5488.96,REG007043,108927.89,0
EMP007207,Empresa_7207,9766.59,REG026381,313617.42,0
EMP007208,Empresa_7208,7442.24,REG008575,73846.33,0
EMP007209,Empresa_7209,15304.92,REG024888,587482.12,0
EMP007210,Empresa_7210,13282.62,REG004617,177467.39,0
EMP007211,Empresa_7211,16866.25,REG007333,632380.1,0
EMP007212,Empresa_7212,-8386.7,REG029620,0.0,1
EMP007213,Empresa_7213,2603.22,REG008575,18197.6,0
EMP007214,Empresa_7214,9619.04,REG024888,353963.03,0
EMP007215,Empresa_7215,8815.36,REG007333,311471.62,0
EMP007216,Empresa_7216,7100.14,REG004617,88130.55,0
EMP007217,Empresa_7217,2554.11,REG007043,37699.08,0
EMP007218,Empresa_7218,9889.85,REG007333,354300.79,0
EMP007219,Empresa_7219,11393.32,REG007043,252226.7,0
EMP007220,Empresa_7220,16061.06,REG029620,327678.18,0
EMP007221,Empresa_7221,-3838.64,REG024160,0.0,1
EMP007222,Empresa_7222,559.74,REG024160,0.0,1
EMP007223,Empresa_7223,12089.0,REG007333,441958.91,0
EMP007224,Empresa_7224,7374.91,REG008575,73072.04,0
EMP007225,Empresa_7225,8476.1,REG026381,267443.69,0
EMP007226,Empresa_7226,16910.63,REG007333,634149.08,0
EMP007227,Empresa_7227,-2543.29,REG029620,0.0,1
EMP007228,Empresa_7228,9019.87,REG006127,134898.85,0
EMP007229,Empresa_7229,14351.28,REG024160,533630.68,0
EMP007230,Empresa_7230,6967.21,REG029620,129796.01,0
EMP007231,Empresa_7231,-2105.26,REG007043,0.0,1
EMP007232,Empresa_7232,8835.4,REG008575,89867.67,0
EMP007233,Empresa_7233,-4765.88,REG008575,0.0,1
EMP007234,Empresa_7234,4256.87,REG024160,130157.11,0
EMP007235,Empresa_7235,14026.92,REG029620,283415.3,0
EMP007236,Empresa_7236,12307.13,REG024888,464362.88,0
EMP007237,Empresa_7237,13298.03,REG007043,298454.01,0
EMP007238,Empresa_7238,3281.62,REG007333,90896.74,0
EMP007239,Empresa_7239,11182.41,REG007043,247107.92,0
EMP007240,Empresa_7240,-2727.37,REG007333,0.0,1
EMP007241,Empresa_7241,6635.35,REG026381,201581.66,0
EMP007242,Empresa_7242,16085.6,REG024160,602951.45,0
EMP007243,Empresa_7243,1292.16,REG009011,3861.97,0
EMP007244,Empresa_7244,14472.72,REG026381,482002.76,0
EMP007245,Empresa_7245,13658.76,REG009011,167472.09,0
EMP007246,Empresa_7246,7160.73,REG029620,134007.0,0
EMP007247,Empresa_7247,5823.11,REG008575,55226.34,0
EMP007248,Empresa_7248,10987.01,REG024160,399160.8,0
EMP007249,Empresa_7249,11401.93,REG008575,119382.77,0
EMP007250,Empresa_7250,15348.33,REG009011,189825.1,0
EMP007251,Empresa_7251,1968.98,REG024160,38710.15,0
EMP007252,Empresa_7252,7634.89,REG029620,144324.72,0
EMP007253,Empresa_7253,14943.72,REG006127,234597.24,0
EMP007254,Empresa_7254,13397.26,REG007043,300862.33,0
EMP007255,Empresa_7255,4842.85,REG006127,64599.6,0
EMP007256,Empresa_7256,4205.06,REG009011,42399.64,0
EMP007257,Empresa_7257,11459.59,REG006127,175959.33,0
EMP007258,Empresa_7258,-1599.31,REG008575,0.0,1
EMP007259,Empresa_7259,6299.47,REG029620,115265.98,0
EMP007260,Empresa_7260,-104.83,REG006127,0.0,1
EMP007261,Empresa_7261,9512.51,REG004617,122989.3,0
EMP007262,Empresa_7262,8257.19,REG004617,104849.92,0
EMP007263,Empresa_7263,12171.9,REG009011,147800.93,0
EMP007264,Empresa_7264,12876.63,REG008575,136341.82,0
EMP007265,Empresa_7265,8841.7,REG024888,322037.67,0
EMP007266,Empresa_7266,5038.66,REG026381,144452.09,0
EMP007267,Empresa_7267,1978.13,REG024160,39075.87,0
EMP007268,Empresa_7268,6580.78,REG009011,73830.41,0
EMP007269,Empresa_7269,8464.55,REG007333,297488.33,0
EMP007270,Empresa_7270,1064.38,REG009011,848.44,0
EMP007271,Empresa_7271,11345.05,REG024888,424850.26,0
EMP007272,Empresa_7272,3529.37,REG007333,100772.06,0
EMP007273,Empresa_7273,3341.92,REG026381,83742.73,0
EMP007274,Empresa_7274,2677.44,REG026381,59967.64,0
EMP007275,Empresa_7275,3191.82,REG026381,78372.15,0
EMP007276,Empresa_7276,4840.4,REG008575,43925.17,0
EMP007277,Empresa_7277,3428.63,REG004617,35077.23,0
EMP007278,Empresa_7278,11555.93,REG026381,377640.01,0
EMP007279,Empresa_7279,10285.24,REG009011,122840.42,0
EMP007280,Empresa_7280,-1500.73,REG024888,0.0,1
EMP007281,Empresa_7281,14966.77,REG029620,303866.43,0
EMP007282,Empresa_7282,-893.44,REG006127,0.0,1
EMP007283,Empresa_7283,2580.52,REG004617,22822.04,0
EMP007284,Empresa_7284,9701.85,REG009011,115122.17,0
EMP007285,Empresa_7285,12371.07,REG007333,453202.22,0
EMP007286,Empresa_7286,19322.22,REG009011,242399.66,0
EMP007287,Empresa_7287,2237.92,REG007043,30025.15,0
EMP007288,Empresa_7288,12595.67,REG007043,281407.74,0
EMP007289,Empresa_7289,14821.42,REG024888,567624.77,0
EMP007290,Empresa_7290,7734.76,REG029620,146497.89,0
EMP007291,Empresa_7291,13797.5,REG024888,525572.38,0
EMP007292,Empresa_7292,9969.6,REG007043,217673.02,0
EMP007293,Empresa_7293,10474.23,REG024160,378664.99,0
EMP007294,Empresa_7294,12345.22,REG026381,405880.81,0
EMP007295,Empresa_7295,-431.76,REG007333,0.0,1
EMP007296,Empresa_7296,12071.52,REG026381,396087.82,0
EMP007297,Empresa_7297,13033.59,REG024888,494198.6,0
EMP007298,Empresa_7298,15479.67,REG007043,351402.42,0
EMP007299,Empresa_7299,4417.9,REG007333,136188.86,0
EMP007300,Empresa_7300,12581.83,REG007333,461603.11,0
EMP007301,Empresa_7301,7307.72,REG026381,225639.06,0
EMP007302,Empresa_7302,10023.48,REG029620,196300.44,0
EMP007303,Empresa_7303,4297.39,REG009011,43621.16,0
EMP007304,Empresa_7304,2461.81,REG026381,52252.4,0
EMP007305,Empresa_7305,-1777.9,REG009011,0.0,1
EMP007306,Empresa_7306,5712.71,REG007043,114358.3,0
EMP007307,Empresa_7307,16624.35,REG026381,558988.08,0
EMP007308,Empresa_7308,4272.13,REG007333,130378.47,0
EMP007309,Empresa_7309,1615.29,REG006127,10279.76,0
EMP007310,Empresa_7310,10197.23,REG007333,366552.96,0
EMP007311,Empresa_7311,5929.85,REG024888,202447.99,0
EMP007312,Empresa_7312,15703.44,REG004617,212448.24,0
EMP007313,Empresa_7313,2083.0,REG008575,12215.07,0
EMP007314,Empresa_7314,4686.26,REG004617,53249.98,0
EMP007315,Empresa_7315,11803.59,REG008575,124001.86,0
EMP007316,Empresa_7316,16518.41,REG026381,555197.54,0
EMP007317,Empresa_7317,7081.54,REG007333,242361.56,0
EMP007318,Empresa_7318,16871.37,REG024888,651816.22,0
EMP007319,Empresa_7319,14015.79,REG007043,315874.05,0
EMP007320,Empresa_7320,4098.43,REG008575,35392.52,0
EMP007321,Empresa_7321,17822.41,REG024160,672371.74,0
EMP007322,Empresa_7322,13548.54,REG026381,448935.6,0
EMP007323,Empresa_7323,12953.16,REG004617,172706.69,0
EMP007324,Empresa_7324,13730.14,REG026381,455433.24,0
EMP007325,Empresa_7325,14780.08,REG006127,231843.18,0
EMP007326,Empresa_7326,-4256.9,REG008575,0.0,1
EMP007327,Empresa_7327,19662.15,REG009011,246896.94,0
EMP007328,Empresa_7328,-133.38,REG004617,0.0,1
EMP007329,Empresa_7329,8654.86,REG029620,166519.27,0
EMP007330,Empresa_7330,13838.32,REG024160,513127.67,0
EMP007331,Empresa_7331,-2158.56,REG029620,0.0,1
EMP007332,Empresa_7332,4832.58,REG004617,55364.31,0
EMP007333,Empresa_7333,8347.82,REG026381,262853.83,0
EMP007334,Empresa_7334,15600.33,REG026381,522348.64,0
EMP007335,Empresa_7335,13579.55,REG004617,181758.02,0
EMP007336,Empresa_7336,2392.85,REG007043,33785.3,0
EMP007337,Empresa_7337,7085.64,REG007043,147679.31,0
EMP007338,Empresa_7338,15615.79,REG008575,167842.16,0
EMP007339,Empresa_7339,9524.16,REG009011,112771.33,0
EMP007340,Empresa_7340,451.16,REG008575,0.0,1
EMP007341,Empresa_7341,9706.27,REG026381,311459.18,0
EMP007342,Empresa_7342,15563.24,REG008575,167237.83,0
EMP007343,Empresa_7343,9643.14,REG007043,209749.83,0
EMP007344,Empresa_7344,4192.83,REG007333,127217.57,0
EMP007345,Empresa_7345,160.14,REG029620,0.0,1
EMP007346,Empresa_7346,17921.66,REG029620,368164.84,0
EMP007347,Empresa_7347,5902.88,REG009011,64861.79,0
EMP007348,Empresa_7348,7133.87,REG009011,81147.79,0
EMP007349,Empresa_7349,8074.47,REG007043,171678.21,0
EMP007350,Empresa_7350,11386.01,REG024888,426532.49,0
EMP007351,Empresa_7351,9255.55,REG009011,109217.62,0
EMP007352,Empresa_7352,7468.43,REG024888,265637.47,0
EMP007353,Empresa_7353,3537.44,REG004617,36649.54,0
EMP007354,Empresa_7354,17069.31,REG009011,212593.66,0
EMP007355,Empresa_7355,9879.78,REG008575,101878.04,0
EMP007356,Empresa_7356,4840.52,REG007043,93190.25,0
EMP007357,Empresa_7357,11889.33,REG004617,157334.35,0
EMP007358,Empresa_7358,13247.25,REG009011,162027.81,0
EMP007359,Empresa_7359,6298.26,REG006127,89094.15,0
