empresa_id,tipo_energia,total_inversion,energia_generada_total,emisiones_evitadas_total,retorno_estimado
EMP004663,Hidroeléctrica,150.53,9455.38,2452.62,0.0614
EMP004664,Eólica,337.74,1809.72,4114.33,0.0821
EMP004665,Hidroeléctrica,54.56,3776.32,2912.11,0.0187
EMP004667,Biomasa,411.7,3125.49,2766.06,0.1488
EMP004667,Eólica,234.33,6056.81,1348.86,0.1737
EMP004668,Eólica,243.12,1468.08,3301.95,0.0736
EMP004669,Solar,335.29,4176.94,179.76,1.8652
EMP004670,Eólica,150.12,1619.11,1196.22,0.1255
EMP004670,Geotérmica,298.92,8156.61,66.55,4.4917
EMP004671,Hidroeléctrica,373.73,4451.87,2529.45,0.1478
EMP004673,Eólica,180.16,6360.45,637.43,0.2826
EMP004675,Geotérmica,144.62,4308.31,4878.92,0.0296
EMP004675,Solar,120.61,550.49,3314.66,0.0364
EMP004676,Hidroeléctrica,352.37,5697.09,4102.24,0.0859
EMP004679,Eólica,317.94,740.81,2586.99,0.1229
EMP004681,Biomasa,421.64,3439.58,779.32,0.541
EMP004681,Geotérmica,272.35,9206.47,341.16,0.7983
EMP004684,Biomasa,595.38,12830.37,9394.82,0.0634
EMP004690,Biomasa,51.1,4838.83,3129.96,0.0163
EMP004690,Eólica,423.34,9071.92,227.18,1.8635
EMP004692,Biomasa,38.5,6438.69,562.69,0.0684
EMP004695,Solar,367.5,7453.08,1128.04,0.3258
EMP004696,Eólica,367.12,6130.24,1626.25,0.2257
EMP004697,Geotérmica,211.5,3729.96,1708.91,0.1238
EMP004699,Hidroeléctrica,39.42,2200.51,3903.98,0.0101
EMP004700,Biomasa,85.9,1447.28,1999.71,0.043
EMP004700,Hidroeléctrica,498.92,2533.95,1993.33,0.2503
EMP004700,Solar,69.79,5957.06,4954.1,0.0141
EMP004701,Biomasa,310.19,5193.98,2099.55,0.1477
EMP004702,Eólica,190.06,8774.12,4149.66,0.0458
EMP004702,Hidroeléctrica,269.42,7482.47,4396.13,0.0613
EMP004702,Solar,384.98,5913.61,2581.72,0.1491
EMP004703,Eólica,214.88,9109.1,3990.56,0.0538
EMP004704,Geotérmica,221.23,7837.76,1824.2,0.1213
EMP004707,Hidroeléctrica,97.24,684.39,263.38,0.3692
EMP004707,Solar,350.15,3910.59,1340.65,0.2612
EMP004710,Hidroeléctrica,104.02,7979.69,1082.38,0.0961
EMP004711,Biomasa,108.39,4851.3,3939.25,0.0275
EMP004712,Hidroeléctrica,89.1,6022.33,3819.0,0.0233
EMP004713,Biomasa,452.42,4367.64,4859.97,0.0931
EMP004714,Eólica,432.88,2291.58,4065.88,0.1065
EMP004716,Eólica,295.7,8645.23,2757.72,0.1072
EMP004716,Hidroeléctrica,223.23,6492.5,446.47,0.5
EMP004720,Eólica,489.25,4849.3,4964.0,0.0986
EMP004724,Solar,469.82,904.96,2735.46,0.1718
EMP004725,Eólica,375.11,2663.45,1665.05,0.2253
EMP004726,Eólica,333.41,3393.94,2381.04,0.14
EMP004726,Solar,485.81,236.18,4824.35,0.1007
EMP004727,Hidroeléctrica,156.96,5448.77,1871.44,0.0839
EMP004729,Hidroeléctrica,246.19,5921.61,671.27,0.3668
EMP004730,Hidroeléctrica,436.25,1716.97,690.99,0.6313
EMP004731,Hidroeléctrica,138.1,9568.5,1994.39,0.0692
EMP004732,Biomasa,14.7,2216.08,4619.36,0.0032
EMP004733,Geotérmica,49.68,968.17,1767.83,0.0281
EMP004733,Hidroeléctrica,818.98,12131.2,9382.92,0.0873
EMP004734,Eólica,139.88,8232.17,3775.7,0.037
EMP004735,Biomasa,115.8,5639.59,4739.25,0.0244
EMP004737,Hidroeléctrica,403.29,1356.96,1856.3,0.2173
EMP004739,Hidroeléctrica,366.77,4588.84,4701.88,0.078
EMP004742,Biomasa,430.1,2918.15,2286.19,0.1881
EMP004745,Biomasa,585.32,8201.15,7133.1,0.0821
EMP004746,Eólica,286.57,2793.46,1126.57,0.2544
EMP004746,Geotérmica,295.49,4186.47,4093.52,0.0722
EMP004746,Hidroeléctrica,379.8,5756.68,2348.28,0.1617
EMP004747,Eólica,25.01,7223.98,3075.16,0.0081
EMP004748,Biomasa,71.49,6205.85,4982.27,0.0143
EMP004748,Eólica,231.05,478.24,762.02,0.3032
EMP004749,Biomasa,348.34,12122.28,2945.63,0.1183
EMP004749,Hidroeléctrica,143.64,6119.53,1244.43,0.1154
EMP004751,Hidroeléctrica,402.64,1889.91,2123.55,0.1896
EMP004752,Biomasa,90.03,3635.74,1060.35,0.0849
EMP004753,Eólica,494.7,6376.89,4262.66,0.1161
EMP004754,Solar,391.67,7631.02,4641.78,0.0844
EMP004755,Geotérmica,376.07,5345.27,3616.15,0.104
EMP004755,Solar,240.67,2741.02,119.97,2.0061
EMP004756,Hidroeléctrica,449.07,2235.52,4870.08,0.0922
EMP004756,Solar,65.36,4316.56,3845.04,0.017
EMP004758,Solar,43.19,8598.08,1698.45,0.0254
EMP004760,Geotérmica,217.64,9866.41,1912.95,0.1138
EMP004761,Biomasa,224.61,1657.78,2588.2,0.0868
EMP004762,Biomasa,396.17,4910.01,3832.65,0.1034
EMP004762,Geotérmica,209.09,8127.33,3050.33,0.0685
EMP004763,Eólica,237.36,4907.85,2540.67,0.0934
EMP004764,Eólica,483.27,1978.5,3427.87,0.141
EMP004765,Solar,362.65,3115.13,85.59,4.2371
EMP004767,Hidroeléctrica,14.25,7052.69,1209.04,0.0118
EMP004769,Hidroeléctrica,737.49,14002.32,4335.48,0.1701
EMP004769,Solar,210.69,6186.93,3456.75,0.061
EMP004771,Eólica,186.59,6281.45,1310.41,0.1424
EMP004771,Hidroeléctrica,106.42,8286.12,4184.05,0.0254
EMP004773,Biomasa,378.42,4135.2,4747.66,0.0797
EMP004774,Solar,431.52,8815.29,4143.7,0.1041
EMP004775,Biomasa,225.97,2204.62,2643.16,0.0855
EMP004776,Biomasa,377.04,9100.42,4710.04,0.0801
EMP004777,Biomasa,379.0,16648.18,3794.36,0.0999
EMP004778,Eólica,279.5,1630.58,144.16,1.9388
EMP004780,Eólica,310.05,8514.67,432.73,0.7165
EMP004781,Solar,283.55,9825.31,330.03,0.8592
EMP004782,Hidroeléctrica,488.32,7261.75,2578.51,0.1894
EMP004784,Solar,263.02,6763.81,2292.38,0.1147
EMP004785,Biomasa,242.33,3692.71,4337.65,0.0559
EMP004785,Hidroeléctrica,37.16,6189.53,1527.4,0.0243
EMP004786,Biomasa,490.67,5483.49,4777.49,0.1027
EMP004788,Eólica,459.49,7015.02,1537.4,0.2989
EMP004788,Geotérmica,349.09,3067.98,3474.37,0.1005
EMP004788,Hidroeléctrica,402.55,2639.91,3549.09,0.1134
EMP004789,Eólica,120.14,3764.66,4995.81,0.024
EMP004790,Geotérmica,325.57,9784.69,2643.85,0.1231
EMP004790,Hidroeléctrica,192.6,2071.58,1950.39,0.0987
EMP004791,Biomasa,410.0,9408.21,3986.13,0.1029
EMP004791,Hidroeléctrica,208.26,6539.24,2061.61,0.101
EMP004791,Solar,144.65,9044.84,716.23,0.202
EMP004792,Geotérmica,398.55,5926.66,1721.61,0.2315
EMP004792,Hidroeléctrica,102.96,1298.47,3907.8,0.0263
EMP004792,Solar,5.91,3300.03,2693.61,0.0022
EMP004793,Eólica,308.53,5723.5,1621.87,0.1902
EMP004793,Geotérmica,23.95,3362.22,1098.2,0.0218
EMP004793,Hidroeléctrica,448.23,2974.65,2018.62,0.222
EMP004794,Hidroeléctrica,458.19,1922.72,1516.69,0.3021
EMP004794,Solar,304.88,1424.65,4405.46,0.0692
EMP004795,Biomasa,294.42,6369.29,1813.09,0.1624
EMP004795,Solar,96.3,4037.36,3242.56,0.0297
EMP004796,Geotérmica,579.23,14346.69,8631.58,0.0671
EMP004798,Geotérmica,427.95,2939.06,3458.03,0.1238
EMP004799,Eólica,87.62,6217.13,1818.72,0.0482
EMP004799,Solar,150.45,2390.0,2520.72,0.0597
EMP004800,Eólica,103.05,14748.58,2956.82,0.0349
EMP004800,Geotérmica,392.08,52.08,124.42,3.1513
EMP004801,Biomasa,270.71,14965.45,4620.07,0.0586
EMP004801,Hidroeléctrica,116.23,6512.18,1127.14,0.1031
EMP004802,Biomasa,100.01,7003.58,1167.0,0.0857
EMP004803,Biomasa,431.89,8341.52,3469.38,0.1245
EMP004803,Hidroeléctrica,374.23,2893.31,1241.34,0.3015
EMP004803,Solar,174.66,892.21,3497.59,0.0499
EMP004804,Geotérmica,448.95,4338.07,3710.46,0.121
EMP004805,Geotérmica,154.54,9751.71,1818.17,0.085
EMP004805,Hidroeléctrica,305.17,2702.05,1770.21,0.1724
EMP004806,Geotérmica,181.37,1966.55,1863.2,0.0973
EMP004808,Solar,324.64,3820.16,4980.73,0.0652
EMP004809,Eólica,181.38,3265.87,4302.25,0.0422
EMP004810,Geotérmica,20.32,6514.63,2239.68,0.0091
EMP004810,Hidroeléctrica,202.68,2131.69,3044.65,0.0666
EMP004811,Geotérmica,325.86,7288.41,7540.57,0.0432
EMP004813,Biomasa,376.62,9422.61,816.95,0.461
EMP004813,Solar,88.18,7809.1,4308.75,0.0205
EMP004816,Geotérmica,74.45,5567.53,2909.87,0.0256
EMP004816,Hidroeléctrica,335.2,3569.58,1640.79,0.2043
EMP004817,Eólica,490.96,4020.04,926.95,0.5297
EMP004818,Biomasa,298.31,6639.79,1251.84,0.2383
EMP004819,Eólica,219.33,1811.59,890.03,0.2464
EMP004819,Geotérmica,397.93,4071.24,1136.95,0.35
EMP004820,Hidroeléctrica,85.84,5517.58,719.26,0.1193
EMP004823,Biomasa,203.75,3639.95,4864.8,0.0419
EMP004823,Eólica,223.65,3819.7,5685.44,0.0393
EMP004824,Hidroeléctrica,368.26,9723.25,1210.57,0.3042
EMP004825,Geotérmica,444.12,9477.81,4703.15,0.0944
EMP004828,Solar,313.71,1436.39,871.04,0.3602
EMP004830,Geotérmica,379.32,1235.01,258.28,1.4686
EMP004830,Solar,317.83,8767.85,656.72,0.484
EMP004833,Geotérmica,324.94,3496.13,211.0,1.54
EMP004834,Geotérmica,331.47,6983.47,4590.88,0.0722
EMP004835,Eólica,488.85,4008.02,4379.42,0.1116
EMP004836,Biomasa,300.75,3473.3,2739.55,0.1098
EMP004837,Biomasa,101.8,7873.62,2144.5,0.0475
EMP004839,Eólica,248.52,4176.85,1059.17,0.2346
EMP004839,Hidroeléctrica,314.6,3452.55,627.65,0.5012
EMP004841,Biomasa,553.17,14102.41,6009.31,0.0921
EMP004841,Eólica,190.34,8776.93,163.34,1.1653
EMP004841,Hidroeléctrica,281.61,3740.09,4891.57,0.0576
EMP004843,Solar,252.86,5267.67,3543.41,0.0714
EMP004845,Biomasa,139.51,3847.06,4635.2,0.0301
EMP004846,Biomasa,192.82,3687.04,1566.11,0.1231
EMP004847,Biomasa,772.19,6301.4,1112.29,0.6942
EMP004848,Solar,584.42,8786.15,5681.28,0.1029
EMP004849,Biomasa,78.58,3557.44,2408.05,0.0326
EMP004849,Eólica,459.82,7724.61,1673.0,0.2748
EMP004849,Hidroeléctrica,116.66,9402.35,1450.47,0.0804
EMP004851,Eólica,25.88,4483.34,3140.46,0.0082
EMP004851,Geotérmica,67.28,6816.84,2760.6,0.0244
EMP004852,Eólica,385.75,3625.71,1498.71,0.2574
EMP004852,Hidroeléctrica,104.13,8607.89,3795.48,0.0274
EMP004853,Geotérmica,6.0,6596.34,4149.19,0.0014
EMP004854,Hidroeléctrica,226.65,1703.19,4989.55,0.0454
EMP004858,Eólica,318.43,7966.59,4643.51,0.0686
EMP004858,Hidroeléctrica,172.25,5666.13,1142.44,0.1508
EMP004860,Eólica,176.35,8869.34,1178.96,0.1496
EMP004861,Eólica,115.19,9173.49,3009.12,0.0383
EMP004861,Solar,66.55,5471.16,584.94,0.1138
EMP004863,Eólica,280.75,2147.23,656.9,0.4274
EMP004863,Hidroeléctrica,133.88,826.94,663.63,0.2017
EMP004863,Solar,385.36,4109.35,974.43,0.3955
EMP004864,Geotérmica,210.73,5697.52,3109.58,0.0678
EMP004867,Solar,576.87,3298.62,6009.19,0.096
EMP004868,Biomasa,370.09,8070.21,2307.37,0.1604
EMP004868,Eólica,937.03,12620.09,7304.29,0.1283
EMP004868,Solar,232.04,6418.91,4864.69,0.0477
EMP004870,Geotérmica,89.49,3490.7,1489.84,0.0601
EMP004871,Solar,308.86,4886.78,755.99,0.4086
EMP004874,Geotérmica,186.64,858.52,4047.2,0.0461
EMP004875,Hidroeléctrica,33.2,3578.22,2875.27,0.0115
EMP004876,Biomasa,495.39,1775.04,2718.81,0.1822
EMP004876,Geotérmica,408.48,2215.6,2993.74,0.1364
EMP004876,Solar,295.34,8383.33,186.12,1.5868
EMP004877,Eólica,404.25,9323.2,4278.04,0.0945
EMP004878,Biomasa,423.27,7459.18,3915.86,0.1081
EMP004878,Hidroeléctrica,36.81,3971.14,1984.93,0.0185
EMP004879,Hidroeléctrica,361.01,368.7,4167.45,0.0866
EMP004880,Biomasa,126.16,3947.47,4403.48,0.0287
EMP004880,Geotérmica,391.74,5605.14,1668.8,0.2347
EMP004881,Eólica,113.04,4153.46,774.04,0.146
EMP004882,Biomasa,461.38,6020.78,5479.38,0.0842
EMP004884,Geotérmica,377.55,7798.05,8894.78,0.0424
EMP004885,Biomasa,467.64,1749.29,4946.1,0.0945
EMP004887,Biomasa,291.45,3943.04,3688.39,0.079
EMP004889,Biomasa,114.47,9132.53,3118.44,0.0367
EMP004894,Biomasa,452.89,8613.18,53.56,8.4558
EMP004894,Eólica,89.08,2640.37,2502.21,0.0356
EMP004894,Geotérmica,280.15,3312.39,1461.88,0.1916
EMP004895,Geotérmica,374.24,4770.72,2906.74,0.1287
EMP004897,Biomasa,114.25,7156.57,485.19,0.2355
EMP004897,Solar,372.44,6893.15,2843.06,0.131
EMP004898,Biomasa,805.87,8660.47,2639.08,0.3054
EMP004900,Eólica,347.68,7408.47,1235.43,0.2814
EMP004902,Geotérmica,279.28,7909.79,3911.83,0.0714
EMP004902,Hidroeléctrica,59.92,9600.6,2301.97,0.026
EMP004902,Solar,727.31,9055.8,3095.82,0.2349
EMP004903,Hidroeléctrica,312.26,5211.89,693.15,0.4505
EMP004904,Biomasa,478.06,7733.88,2342.76,0.2041
EMP004904,Solar,283.89,8653.1,4963.05,0.0572
EMP004905,Hidroeléctrica,81.18,9126.57,576.64,0.1408
EMP004906,Eólica,49.88,8176.09,4190.87,0.0119
EMP004908,Eólica,443.61,3101.84,1363.67,0.3253
EMP004908,Hidroeléctrica,384.12,4596.96,4030.05,0.0953
EMP004911,Geotérmica,7.13,1523.38,4874.94,0.0015
EMP004911,Solar,78.41,5587.27,2140.93,0.0366
EMP004912,Hidroeléctrica,457.39,7244.34,4861.98,0.0941
EMP004913,Biomasa,477.53,4276.54,465.33,1.0262
EMP004914,Eólica,7.72,1516.9,1791.44,0.0043
EMP004915,Biomasa,688.64,14439.62,2855.83,0.2411
EMP004916,Hidroeléctrica,35.97,5617.4,3711.24,0.0097
EMP004917,Eólica,89.35,9200.78,1948.83,0.0458
EMP004920,Biomasa,458.55,2520.4,4090.9,0.1121
EMP004920,Eólica,401.14,9112.85,1135.67,0.3532
EMP004920,Hidroeléctrica,180.33,9879.82,2802.24,0.0644
EMP004920,Solar,583.55,9507.95,5362.18,0.1088
EMP004921,Geotérmica,383.18,3020.35,1325.13,0.2892
EMP004923,Biomasa,286.88,6200.6,3239.63,0.0886
EMP004923,Hidroeléctrica,410.01,6557.29,1210.32,0.3388
EMP004925,Eólica,271.95,3198.55,1059.88,0.2566
EMP004926,Biomasa,65.95,5033.47,1387.32,0.0475
EMP004926,Eólica,297.6,3046.19,992.14,0.3
EMP004926,Geotérmica,486.96,7307.63,280.83,1.734
EMP004928,Eólica,177.89,4409.78,3968.67,0.0448
EMP004929,Geotérmica,463.06,7231.75,976.18,0.4744
EMP004930,Biomasa,520.9,14451.75,2786.07,0.187
EMP004930,Eólica,110.24,2356.38,2281.73,0.0483
EMP004930,Geotérmica,26.55,1101.4,2615.61,0.0102
EMP004931,Hidroeléctrica,767.27,6086.6,2602.74,0.2948
EMP004932,Solar,172.41,1480.7,2052.6,0.084
EMP004935,Solar,32.13,8767.64,2221.02,0.0145
EMP004936,Biomasa,435.87,1257.54,1047.08,0.4163
EMP004936,Eólica,413.06,5833.17,2021.31,0.2044
EMP004938,Eólica,247.15,4327.99,18.04,13.7001
EMP004939,Hidroeléctrica,255.66,10998.94,4153.62,0.0616
EMP004939,Solar,255.15,4901.33,963.85,0.2647
EMP004941,Eólica,438.18,205.8,1161.24,0.3773
EMP004941,Hidroeléctrica,466.65,990.2,2176.37,0.2144
EMP004941,Solar,361.51,2807.66,1212.01,0.2983
EMP004943,Eólica,306.08,4533.3,797.17,0.384
EMP004943,Geotérmica,110.59,3152.27,971.41,0.1138
EMP004943,Solar,272.52,1972.15,2766.05,0.0985
EMP004945,Biomasa,49.04,8179.46,3312.47,0.0148
EMP004946,Eólica,486.97,4425.54,3462.23,0.1407
EMP004946,Solar,164.91,9507.65,3050.04,0.0541
EMP004948,Biomasa,154.17,400.37,3846.64,0.0401
EMP004949,Biomasa,336.73,4736.76,4809.1,0.07
EMP004950,Eólica,307.01,5260.21,2107.95,0.1456
EMP004950,Hidroeléctrica,429.61,243.86,4000.84,0.1074
EMP004951,Hidroeléctrica,181.75,1964.68,4728.39,0.0384
EMP004952,Hidroeléctrica,227.99,2012.93,2460.03,0.0927
EMP004952,Solar,386.54,5853.04,1636.28,0.2362
EMP004953,Solar,227.14,4614.88,4300.54,0.0528
EMP004954,Eólica,323.08,5021.46,4478.79,0.0721
EMP004955,Solar,157.2,1566.49,2197.5,0.0715
EMP004957,Geotérmica,248.26,9587.41,2025.97,0.1225
EMP004958,Biomasa,113.33,9221.79,4108.45,0.0276
EMP004958,Eólica,99.91,2476.98,3368.21,0.0297
EMP004959,Eólica,131.99,4311.49,2500.16,0.0528
EMP004960,Eólica,455.71,5030.13,4391.54,0.1038
EMP004961,Biomasa,469.19,7819.65,4913.39,0.0955
EMP004962,Geotérmica,205.64,995.54,2748.65,0.0748
EMP004964,Biomasa,658.85,6097.8,3379.84,0.1949
EMP004965,Solar,183.41,1475.12,3430.85,0.0535
EMP004967,Eólica,262.06,418.71,1331.37,0.1968
EMP004967,Solar,357.14,211.63,593.96,0.6013
EMP004968,Eólica,406.16,4884.31,1685.03,0.241
EMP004971,Hidroeléctrica,78.06,8286.76,2901.09,0.0269
EMP004974,Eólica,156.03,9622.52,3451.48,0.0452
EMP004975,Biomasa,8.46,2805.27,4331.59,0.002
EMP004975,Eólica,195.26,4698.92,4557.47,0.0428
EMP004975,Solar,415.37,18090.64,3551.04,0.117
EMP004981,Eólica,42.06,370.93,3663.18,0.0115
EMP004986,Biomasa,160.7,6379.54,4276.87,0.0376
EMP004986,Solar,302.38,1619.88,4739.21,0.0638
EMP004987,Eólica,196.99,2460.27,3283.13,0.06
EMP004988,Solar,486.35,803.51,75.03,6.4821
EMP004991,Geotérmica,108.44,2008.52,2450.66,0.0442
EMP004994,Hidroeléctrica,184.76,7956.33,2608.08,0.0708
EMP004997,Hidroeléctrica,189.51,2307.54,1359.43,0.1394
EMP004997,Solar,116.68,4303.8,4470.54,0.0261
EMP004998,Eólica,322.1,7679.17,4598.33,0.07
EMP004998,Hidroeléctrica,297.86,5778.86,3082.57,0.0966
EMP004999,Eólica,418.7,2396.28,2210.88,0.1894
EMP004999,Hidroeléctrica,292.33,5723.7,412.7,0.7083
EMP005001,Geotérmica,202.66,8592.15,1984.81,0.1021
EMP005002,Eólica,119.76,5653.26,778.25,0.1539
EMP005003,Biomasa,373.82,2420.24,555.38,0.6731
EMP005005,Eólica,366.87,4608.44,3919.94,0.0936
EMP005005,Hidroeléctrica,25.14,578.99,3141.52,0.008
EMP005006,Solar,417.87,1194.25,3252.44,0.1285
EMP005007,Biomasa,360.02,7313.86,3399.45,0.1059
EMP005008,Hidroeléctrica,287.21,1002.23,1940.87,0.148
EMP005008,Solar,279.69,5158.9,9148.45,0.0306
EMP005009,Biomasa,46.62,7031.26,3452.25,0.0135
EMP005009,Eólica,401.19,1219.59,1447.81,0.2771
EMP005010,Eólica,142.43,3451.69,291.06,0.4893
EMP005011,Eólica,241.73,4082.15,155.71,1.5524
EMP005011,Hidroeléctrica,364.15,943.93,1829.05,0.1991
EMP005012,Biomasa,139.12,1816.3,4050.12,0.0343
EMP005013,Biomasa,461.49,7288.64,3483.96,0.1325
EMP005013,Eólica,312.67,6772.96,2133.37,0.1466
EMP005014,Geotérmica,2.17,2205.74,3777.98,6.0E-4
EMP005015,Eólica,33.44,7064.85,2867.06,0.0117
EMP005016,Biomasa,347.46,2216.86,2882.39,0.1205
EMP005016,Geotérmica,423.57,305.35,3492.62,0.1213
EMP005016,Solar,369.25,804.8,124.79,2.959
EMP005017,Hidroeléctrica,399.12,854.32,4711.96,0.0847
EMP005019,Hidroeléctrica,445.11,884.51,4320.24,0.103
EMP005020,Eólica,216.95,1829.24,1165.47,0.1861
EMP005020,Geotérmica,75.91,6856.03,3870.56,0.0196
EMP005020,Hidroeléctrica,129.21,8740.48,1413.66,0.0914
EMP005021,Solar,186.35,9768.57,1091.97,0.1707
EMP005024,Biomasa,399.46,9306.43,699.9,0.5707
EMP005024,Solar,245.75,9721.13,1843.42,0.1333
EMP005025,Eólica,498.15,9765.5,3001.07,0.166
EMP005027,Solar,365.37,3212.43,3111.37,0.1174
EMP005028,Hidroeléctrica,267.56,1987.31,1375.06,0.1946
EMP005033,Eólica,471.25,6471.53,2092.72,0.2252
EMP005034,Solar,437.54,7355.52,128.86,3.3955
EMP005036,Biomasa,335.88,9486.34,2695.66,0.1246
EMP005037,Geotérmica,457.95,3851.09,492.38,0.9301
EMP005037,Hidroeléctrica,192.61,4977.97,3922.17,0.0491
EMP005039,Biomasa,98.9,4908.77,914.81,0.1081
EMP005040,Eólica,64.09,5320.39,3833.5,0.0167
EMP005040,Hidroeléctrica,5.42,6246.17,2812.28,0.0019
EMP005041,Biomasa,350.08,2205.92,1031.94,0.3392
EMP005045,Biomasa,391.93,5803.11,3003.93,0.1305
EMP005048,Biomasa,190.42,6676.03,2611.27,0.0729
EMP005048,Geotérmica,457.66,6594.39,2566.62,0.1783
EMP005049,Eólica,413.79,422.5,727.69,0.5686
EMP005049,Geotérmica,270.45,3889.66,890.94,0.3036
EMP005049,Solar,382.23,4856.19,4544.9,0.0841
EMP005050,Biomasa,444.59,6641.18,4527.89,0.0982
EMP005050,Solar,141.09,8264.39,3244.97,0.0435
EMP005051,Geotérmica,753.31,13015.19,7221.63,0.1043
EMP005052,Geotérmica,21.51,179.89,2765.33,0.0078
EMP005053,Biomasa,182.77,1768.27,2737.41,0.0668
EMP005053,Hidroeléctrica,699.89,16445.64,1198.03,0.5842
EMP005054,Eólica,132.36,8410.55,2533.04,0.0523
EMP005055,Solar,185.2,8920.36,2250.37,0.0823
EMP005059,Hidroeléctrica,168.32,7220.62,1668.44,0.1009
EMP005061,Geotérmica,221.06,1239.93,4403.18,0.0502
EMP005063,Solar,349.07,787.66,3256.9,0.1072
EMP005064,Biomasa,159.33,4774.99,3509.13,0.0454
EMP005065,Solar,164.73,7452.72,1787.7,0.0921
EMP005066,Geotérmica,260.34,5889.32,4663.83,0.0558
EMP005067,Eólica,81.42,7437.66,3774.67,0.0216
EMP005068,Biomasa,80.85,721.03,653.17,0.1238
EMP005068,Eólica,98.85,6528.63,2783.74,0.0355
EMP005070,Eólica,328.61,9606.52,1230.63,0.267
EMP005075,Hidroeléctrica,382.21,6921.77,3923.39,0.0974
EMP005078,Geotérmica,430.63,1563.69,115.7,3.722
EMP005079,Geotérmica,107.73,852.51,4400.34,0.0245
EMP005081,Eólica,155.39,574.33,3326.38,0.0467
EMP005083,Geotérmica,176.89,2793.7,2502.76,0.0707
EMP005083,Solar,495.64,7671.6,499.22,0.9928
EMP005084,Geotérmica,456.65,641.35,1794.2,0.2545
EMP005086,Hidroeléctrica,811.64,9618.33,5178.83,0.1567
EMP005090,Biomasa,388.48,7587.54,4287.14,0.0906
EMP005090,Eólica,152.41,2527.55,1017.58,0.1498
EMP005090,Hidroeléctrica,334.94,6663.87,4401.23,0.0761
EMP005091,Hidroeléctrica,249.61,5065.07,2928.68,0.0852
EMP005092,Biomasa,317.46,7551.3,1695.49,0.1872
EMP005092,Hidroeléctrica,430.73,7575.98,2617.67,0.1645
EMP005094,Geotérmica,361.1,2354.02,3157.82,0.1144
EMP005094,Hidroeléctrica,402.37,6314.74,1481.71,0.2716
EMP005096,Biomasa,39.58,5254.72,4703.44,0.0084
EMP005097,Eólica,86.86,6861.79,459.73,0.1889
EMP005099,Geotérmica,228.18,4460.46,3976.89,0.0574
EMP005099,Hidroeléctrica,81.92,2799.46,1081.33,0.0758
EMP005100,Hidroeléctrica,443.98,8988.89,2380.49,0.1865
EMP005100,Solar,91.51,564.08,105.8,0.8649
EMP005101,Geotérmica,377.82,3930.97,2845.39,0.1328
EMP005101,Hidroeléctrica,335.7,8935.24,3501.93,0.0959
EMP005103,Eólica,186.86,7193.15,169.51,1.1024
EMP005104,Eólica,143.17,7174.48,3526.29,0.0406
EMP005104,Hidroeléctrica,293.48,748.91,86.43,3.3956
EMP005106,Geotérmica,87.77,8221.97,2743.45,0.032
EMP005107,Geotérmica,811.1,6384.68,8932.87,0.0908
EMP005108,Biomasa,109.68,9494.36,2661.76,0.0412
EMP005108,Eólica,273.32,4733.14,449.08,0.6086
EMP005108,Solar,244.95,9320.05,1465.92,0.1671
EMP005109,Biomasa,386.54,6956.93,2314.63,0.167
EMP005110,Hidroeléctrica,302.78,3726.47,2320.09,0.1305
EMP005112,Solar,171.36,2825.07,3292.22,0.052
EMP005116,Eólica,484.14,4092.01,3317.61,0.1459
EMP005116,Geotérmica,77.8,2175.28,2393.91,0.0325
EMP005117,Geotérmica,123.78,667.95,384.54,0.3219
EMP005117,Hidroeléctrica,414.9,5791.29,278.06,1.4921
EMP005122,Biomasa,105.23,3337.98,4401.17,0.0239
EMP005124,Biomasa,79.01,7345.1,4279.37,0.0185
EMP005125,Geotérmica,391.04,735.83,642.0,0.6091
EMP005125,Hidroeléctrica,190.04,5942.39,852.05,0.223
EMP005125,Solar,467.32,8049.66,320.4,1.4586
EMP005127,Eólica,130.08,9862.4,1472.25,0.0884
EMP005128,Hidroeléctrica,383.8,4008.57,2874.2,0.1335
EMP005128,Solar,182.35,2823.77,3923.01,0.0465
EMP005129,Biomasa,158.62,10883.08,4856.71,0.0327
EMP005129,Eólica,347.67,1319.94,2105.88,0.1651
EMP005129,Hidroeléctrica,57.76,6648.74,4947.3,0.0117
EMP005131,Hidroeléctrica,262.76,3733.41,1902.88,0.1381
EMP005131,Solar,163.07,4363.75,3297.5,0.0495
EMP005133,Solar,299.61,8090.01,4126.0,0.0726
EMP005134,Biomasa,147.67,7516.39,347.98,0.4244
EMP005134,Eólica,327.91,9211.07,144.98,2.2618
EMP005135,Eólica,416.32,168.12,912.13,0.4564
EMP005136,Eólica,383.02,5206.52,4458.59,0.0859
EMP005137,Hidroeléctrica,281.25,5932.96,2157.76,0.1303
EMP005137,Solar,249.77,9253.97,43.79,5.7038
EMP005139,Eólica,2.45,3803.5,1854.33,0.0013
EMP005140,Hidroeléctrica,460.86,9411.61,1986.42,0.232
EMP005142,Hidroeléctrica,640.29,16025.85,6311.19,0.1015
EMP005143,Biomasa,211.26,722.6,3514.43,0.0601
EMP005143,Geotérmica,307.89,13316.26,1560.67,0.1973
EMP005144,Eólica,426.86,2275.7,2660.24,0.1605
EMP005146,Eólica,113.08,2704.14,1558.86,0.0725
EMP005147,Geotérmica,61.01,6510.8,4599.44,0.0133
EMP005149,Biomasa,468.65,9101.45,3529.42,0.1328
